fingerprint,minutia,dA0,dA1,dA2,dA3,dA4,dA5,dA6,dA7,dR0,dR1,dR2,dR3,dR4,dR5,dR6,dR7,rA30,rA60,rA90,rR30,rR60,rR90,B1,B2,B3,B4,B5,B6,B7,B8,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,score_change
B104X8I_1_1,v10,17.029386365926403,21.93171219946131,56.00892785976178,103.32473082471591,123.71337841963576,152.41062955056645,178.80995498014084,181.13530854032848,0.06975508448909325,0.08983579352717778,0.2294215076838252,0.4232345883532246,0.5067497429830851,0.6242982637711328,0.7324341141315197,0.7419591334465113,2,3,3,2,1,0,188.0,175.0,212.0,170.0,248.0,188.0,345.0,64.0,315.76364169072616,261.76360520094113,29.847610265994547,68.76360520094119,201.02303018866783,231.4295656148385,25.35329686610828,9.42956561483851,166.33922211265224,261.90650799951436,75.79602627826836,21.90650799951436,237.54447820807968,145.8749836510982,324.2147551273192,44.874983651098205,0.041897
B104X8I_1_1,v11,14.317821063276353,24.186773244895647,29.732137494637012,38.47076812334269,60.29925372672534,66.61080993352356,86.27861844049197,114.94781424629178,0.07406540152801094,0.12511701774545161,0.1538029209957459,0.1990074380419978,0.3119251469460218,0.34457452443559833,0.4463151543685238,0.5946195289977059,3,4,7,3,1,3,185.0,79.0,203.0,162.0,162.0,346.0,263.0,185.0,2.7751405688319437,342.6354634269027,44.874983651098205,56.635463426902646,285.6538240580533,226.52754015165618,323.9726266148964,5.527540151656183,39.28940686250036,293.1985905136482,236.7651660184253,297.1985905136482,281.9391909457356,216.50693808884898,275.4567422845999,318.506938088849,-0.135719
B104X8I_1_1,v12,16.15549442140351,63.90618123468183,64.76109943476871,66.61080993352356,76.21679604916491,95.90099061010788,137.78606605894515,179.075403112767,0.06334270464804238,0.2505643131397925,0.2539162892312574,0.26116866187618154,0.29883195620223696,0.37601004124162335,0.5402336727884058,0.7021215243077467,1,1,5,1,0,4,176.0,199.0,93.0,14.0,176.0,217.0,277.0,199.0,293.1985905136482,52.3860431512673,268.13630342824814,255.38604315126727,128.60750224624888,44.874983651098205,70.76516601842533,145.8749836510982,263.07278187399083,5.527540151656183,277.4271015939451,226.52754015165618,304.2758084985862,216.50693808884898,268.2564621745231,318.506938088849,-0.119623
B105X2I_1_1,v0,11.40175425099138,19.209372712298546,30.4138126514911,30.463092423455635,57.3149195236284,61.0,67.00746227100382,98.41239759298622,0.053781261363676294,0.09060924062475487,0.14345978445672117,0.1436922336252986,0.27035038636009123,0.2877326480615035,0.3160694190019216,0.4642042583854338,2,5,7,2,3,2,346.0,50.0,47.0,356.0,166.0,159.0,138.0,237.0,253.25511870305778,218.9065079995144,83.3401917459099,102.90650799951439,146.40757543781842,75.97493401088198,134.80140948635182,204.97493401088198,10.878903603338557,90.73522627210761,331.38885781546963,263.7352262721076,299.14490260373327,35.27389595735178,356.88296345253957,314.2738959573518,0.088482
B105X2I_1_1,v1,20.518284528683193,30.463092423455635,38.600518131237564,39.408120990476064,40.11234224026316,40.52159917870962,52.88667128870941,70.2922470831599,0.11193475334443533,0.166187320960554,0.21057995710837205,0.2149857263491071,0.2188275110648144,0.22106015748296226,0.2885161523924845,0.3834699401053955,1,7,8,1,6,1,51.0,4.0,350.0,163.0,54.0,142.0,170.0,241.0,75.97493401088198,146.40757543781842,318.8014094863518,279.4075754378184,291.42696902148066,328.0,356.70669140060284,321.0,36.28915332881901,42.04934858812487,315.7511736634531,310.0493485881249,42.64986350757559,74.44860812703982,348.80557109226515,325.44860812703985,-0.082317
B105X2I_1_1,v2,11.40175425099138,27.51363298439521,38.600518131237564,41.6293165929973,53.0,63.0,71.02112361825881,108.18964830333815,0.05151365783358289,0.12430787790340934,0.1743989424292923,0.18808319523560119,0.23945647354594587,0.2846369402527281,0.3208767511113008,0.4888058803187449,2,5,7,2,3,2,14.0,64.0,10.0,61.0,180.0,173.0,152.0,251.0,87.2551187030578,213.3401917459099,102.90650799951439,83.3401917459099,121.42696902148072,204.97493401088198,143.10223450116115,75.97493401088198,359.8907918018457,90.73522627210761,321.0,263.7352262721076,290.2724214485984,35.27389595735178,353.62552311327715,314.2738959573518,0.056006
B105X2I_1_1,v3,31.25699921617557,31.906112267087632,33.83784863137726,50.11985634456667,62.42595614005443,67.77905281132217,77.79460135510689,79.75587752636166,0.2080105264080297,0.21233027401030963,0.22518568265777428,0.3335399418742968,0.41543514489060085,0.45105918060824696,0.5177111170417259,0.530763108565055,0,4,8,0,4,4,325.0,359.0,183.0,190.0,335.0,317.0,211.0,218.0,309.6476206401076,251.3045492659367,48.804266065286754,105.30454926593671,29.159694545669424,105.40988283380398,333.3895403340348,292.409882833804,2.2175929681927187,42.284928349402264,240.644435140714,204.2849283494022,40.969139740157004,330.07307331731045,89.89869543440031,157.0730733173104,-0.033197
B105X2I_1_1,v4,31.906112267087632,34.0147027033899,35.17101079013795,61.07372593840988,64.35060217278468,70.25667228100119,89.67719888578144,90.35485598461214,0.17705410316463965,0.18875513980350786,0.19517175018735528,0.338911669413968,0.3570957834170154,0.389869878157365,0.4976386934931437,0.5013991632389482,0,3,7,0,3,4,1.0,326.0,336.0,191.0,184.0,328.0,319.0,318.0,229.80426606528675,164.64762064010765,251.3045492659367,309.6476206401076,341.82647997035565,334.1992336383677,4.815556684211231,9.199233638367673,40.62959860841028,19.331241916935085,323.8990924537878,343.331241916935,302.9542308751325,354.2838400545296,224.07960786001456,173.28384005452958,-0.313531
B105X2I_1_1,v5,35.17101079013795,36.124783736376884,44.721359549995796,58.52349955359813,62.42595614005443,78.26237921249263,95.75489543621255,96.26006440887103,0.17320368057111182,0.17790064494621755,0.2202354695013567,0.2882056925536901,0.30742378804933446,0.3854120716273741,0.47155597606266353,0.4740437386662709,0,4,6,0,4,2,24.0,352.0,350.0,343.0,25.0,352.0,215.0,208.0,185.82647997035568,175.89909245378777,314.23635830927384,323.8990924537878,200.43494882292202,151.93141717813754,290.01689347810003,324.93141717813756,207.21759296819272,150.4286928087454,255.56505117707798,297.4286928087454,9.199233638367673,292.409882833804,29.845733419799757,105.40988283380398,-0.001443
B105X2I_1_1,v6,25.495097567963924,36.124783736376884,67.00746227100382,67.11929677819934,70.25667228100119,93.04837451562494,114.28035701729323,126.21014222319853,0.11528692264197365,0.16335356775833315,0.30300272821780466,0.3035084354874232,0.31769541264748846,0.42075778396799207,0.5167672194165285,0.5707128150551493,1,2,5,1,1,3,351.0,8.0,360.0,358.0,32.0,33.0,350.0,216.0,268.1798301198642,290.01689347810003,142.2363583092738,127.0168934781,228.14490260373327,290.3895403340348,170.45330945407267,108.38954033403479,175.89909245378777,48.804266065286754,192.77225468204583,229.80426606528675,186.14427804956702,269.3009265165257,19.331241916935085,315.3009265165257,-0.146754
B105X2I_1_1,v7,53.85164807134504,62.64982043070834,67.00746227100382,67.54257916307313,78.26237921249263,92.09777413162601,92.47702417357513,114.9826073804208,0.3050901253624209,0.35493512740436667,0.37962283043583067,0.38265447172318146,0.4433862275387987,0.5217690165803668,0.5239176127141131,0.6514203252185523,0,1,5,0,1,4,351.0,358.0,360.0,350.0,8.0,32.0,33.0,216.0,18.198590513648185,324.93141717813756,108.38954033403479,151.93141717813754,48.14490260373327,16.144278049566992,154.4268741695898,186.14427804956702,83.565051177078,341.82647997035565,129.52145337692224,185.82647997035568,150.4286928087454,26.159694545669424,347.5041423602701,29.159694545669424,0.259739
B105X2I_1_1,v8,31.25699921617557,34.0147027033899,44.721359549995796,59.30430001273095,60.876925020897694,62.64982043070834,67.11929677819934,77.62087348130012,0.1972374308420923,0.21463904854315916,0.28220002823693624,0.3742210725828881,0.3841446264769649,0.3953319235480743,0.4235351437577872,0.4898020299161637,0,4,8,0,4,4,35.0,34.0,10.0,352.0,218.0,2.0,2.0,353.0,164.64762064010765,229.80426606528675,105.30454926593671,48.804266065286754,30.434948822922024,42.284928349402264,213.19327309446842,204.2849283494022,9.264512298079921,347.5041423602701,290.3895403340348,311.5041423602701,352.45330945407267,97.17983011986425,324.93141717813756,268.1798301198642,-0.322388
B105X2I_1_1,v9,25.495097567963924,53.85164807134504,58.52349955359813,77.62087348130012,89.67719888578144,107.20074626605917,113.14592347937243,138.49548729110273,0.1151880406855559,0.24330425927927588,0.26441190231457257,0.3506947290073237,0.40516576986165376,0.4843379747615897,0.5111985628767917,0.625729075259525,1,3,5,1,2,2,9.0,9.0,17.0,7.0,41.0,42.0,359.0,225.0,97.17983011986425,48.14490260373327,207.19859051364818,228.14490260373327,127.0168934781,30.434948822922024,151.93141717813754,200.43494882292202,163.9542308751325,48.804266065286754,180.58362148011395,229.80426606528675,173.28384005452958,269.3009265165257,9.638278538373669,315.3009265165257,-0.137299
B105X2I_1_1,v10,59.30430001273095,65.27633568147036,67.54257916307313,67.77905281132217,68.8839603971781,70.2922470831599,70.7248188403477,78.08969202141856,0.5189369508511148,0.571194712592581,0.5910252726358949,0.593094514056039,0.6027629086488974,0.615085994809441,0.6188711751193201,0.6833168364148687,0,1,8,0,1,7,8.0,261.0,10.0,43.0,226.0,119.0,170.0,282.0,41.19327309446845,359.47388308838043,35.27389595735178,72.47388308838046,344.42687416958984,297.4286928087454,103.644435140714,150.4286928087454,315.3009265165257,264.3562542858246,287.8055710922652,337.35625428582466,355.5346206536447,68.55966796899449,60.58294472353259,0.5596679689945177,-0.321962
B105X2I_1_1,v11,33.28663395418648,47.16990566028302,52.88667128870941,53.0,57.3149195236284,70.25667228100119,71.69379331573968,76.36753236814714,0.15403876926339996,0.21828564054212013,0.244740809988875,0.24526525518310632,0.2652331766558853,0.32512303123237035,0.3317735191062222,0.3534019304524102,0,5,8,0,5,3,353.0,332.0,190.0,180.0,194.0,325.0,241.0,244.0,263.7352262721076,81.25643716352928,242.00538320808346,240.25643716352926,52.64986350757558,121.42696902148072,359.8907918018457,291.42696902148066,24.878903603338543,358.4172328304348,288.1009075462122,309.4172328304348,96.01128319791937,184.22485943116806,77.0,7.2248594311680705,-0.481006
B105X2I_1_1,v12,13.892443989449804,33.28663395418648,39.408120990476064,56.462376853972415,59.665735560705194,61.0,61.84658438426491,63.0,0.07598422841334966,0.18206006080767612,0.21554131648508038,0.3088189625159524,0.32633961905753156,0.333637330964535,0.3382676941514596,0.3445762598486181,1,5,8,1,4,3,339.0,7.0,197.0,332.0,248.0,201.0,304.0,187.0,240.25643716352926,242.00538320808346,90.73522627210761,90.00538320808349,13.706691400602885,6.178590109959167,315.9321004375898,321.17859010995915,68.55966796899449,146.40757543781842,352.38885781546963,279.4075754378184,242.16634582208246,253.69006752597983,328.0,316.69006752597977,-0.109009
B105X2I_1_1,v13,13.892443989449804,40.52159917870962,47.16990566028302,51.419840528729765,56.4003546088143,59.033888572581766,65.27633568147036,67.00746227100382,0.08223260755234674,0.23985677143538314,0.27920964398985443,0.3043659970710991,0.33384681844907677,0.3494353185778322,0.3863858150967566,0.3966327560647134,1,6,8,1,5,2,21.0,218.0,28.0,325.0,353.0,269.0,99.0,222.0,81.25643716352928,356.70669140060284,353.751173663453,13.706691400602885,90.00538320808349,113.26514046021373,251.50426671920417,230.26514046021373,330.07307331731045,324.476839349584,55.13100054493858,60.47683934958398,314.2738959573518,356.88296345253957,341.14490260373327,299.88296345253957,-0.177263
B105X2I_1_1,v14,46.2709412050371,56.4003546088143,56.462376853972415,56.60388679233962,70.25667228100119,77.79460135510689,95.29428104561154,104.31682510506155,0.2509394114827205,0.305873868660616,0.30621023151154325,0.3069776769044405,0.38102030206832194,0.42190046219457966,0.516805800368105,0.5657374157057422,0,4,6,0,4,2,332.0,7.0,28.0,339.0,35.0,149.0,225.0,148.0,181.20344790169185,251.50426671920417,157.0730733173104,106.5042667192042,163.93210043758978,136.42607874009914,239.99461679191654,267.4260787400991,143.10090754621223,107.60009566626326,9.969139740157061,41.60009566626326,6.178590109959167,319.1839318790569,20.26799521489272,62.18393187905684,-0.274775
B105X2I_1_1,v15,45.880278987817846,50.11985634456667,56.60388679233962,61.07372593840988,80.05623023850174,93.08598175880189,95.75489543621255,100.31948963187563,0.26529701534848693,0.28981184489830575,0.32730494570703506,0.35315123545725935,0.4629152091242754,0.5382581291179808,0.5536907910036638,0.5800849900604739,0,3,5,0,3,2,353.0,170.0,21.0,169.0,135.0,28.0,145.0,49.0,105.40988283380398,29.159694545669424,323.3895403340348,26.159694545669424,80.9946167919165,52.26799521489269,353.81555668421123,20.26799521489272,296.5277204802581,359.47388308838043,122.46281667591684,72.47388308838046,334.1992336383677,14.397028530059572,136.42607874009914,98.3970285300596,-0.123046
B105X2I_1_1,v16,33.83784863137726,45.880278987817846,46.2709412050371,51.419840528729765,60.876925020897694,61.84658438426491,64.35060217278468,68.8839603971781,0.2443245573789254,0.3312763461482496,0.33409710388455127,0.3712744836274033,0.43955890702013195,0.4465602857822363,0.46464042570229436,0.4973733205645276,0,4,8,0,4,4,177.0,7.0,28.0,35.0,142.0,56.0,176.0,134.0,26.159694545669424,323.3895403340348,292.409882833804,333.3895403340348,29.203447901691845,330.07307331731045,106.5042667192042,157.0730733173104,331.2645122980799,357.94065363520076,118.16634582208246,91.94065363520076,36.62959860841022,86.07960786001456,269.3009265165257,224.07960786001456,-0.086437
B105X2I_1_1,v17,19.209372712298546,27.51363298439521,28.635642126552707,40.11234224026316,76.36753236814714,76.55063683601855,80.23091673413684,99.12618221237011,0.0900252545283167,0.1289433991164663,0.1342017258780246,0.1879875972001244,0.3578985447421861,0.35875666887628876,0.37600440202852353,0.4645575843492034,3,4,7,3,1,3,310.0,296.0,357.0,306.0,116.0,109.0,88.0,187.0,213.3401917459099,87.2551187030578,218.9065079995144,253.25511870305778,184.22485943116806,75.97493401088198,162.289153328819,204.97493401088198,13.0,90.73522627210761,340.85521436932106,263.7352262721076,310.0493485881249,35.27389595735178,8.03624346792651,314.2738959573518,0.270943
B105X2I_1_1,v18,20.518284528683193,28.635642126552707,30.4138126514911,41.6293165929973,59.033888572581766,59.665735560705194,70.7248188403477,71.69379331573968,0.11090802583487325,0.15478499346912575,0.16439658561967743,0.22502004559542824,0.3190974386668726,0.32251277789684174,0.3822907331334982,0.3875283564835339,2,6,8,2,4,2,309.0,3.0,313.0,299.0,91.0,112.0,190.0,119.0,204.97493401088198,162.289153328819,7.2248594311680705,36.28915332881901,279.4075754378184,87.2551187030578,262.10223450116115,253.25511870305778,326.13100054493856,240.25643716352926,0.5596679689945177,81.25643716352928,5.534620653644765,325.44860812703985,35.01128319791937,74.44860812703982,0.400123
B106X8I_1_1,v0,26.92582403567252,28.635642126552707,34.9857113690718,39.45883931389772,40.311288741492746,46.84015371452148,58.69412236331676,59.135437767890075,0.18976440650359552,0.20181464551634132,0.24656785787734137,0.2780930014918862,0.28410078641566744,0.33011409264196895,0.4136569889474146,0.41676723566516777,2,8,8,2,6,0,16.0,18.0,351.0,356.0,16.0,5.0,333.0,15.0,44.32869286780417,354.07535558394875,129.77514056883194,176.07535558394875,317.0362434679265,221.13010235415598,344.25383773744477,46.13010235415598,163.2551187030578,47.99202019855866,165.88658176691075,216.9920201985587,316.20051460398065,233.6598082540901,15.87852450284771,95.6598082540901,0.373826
B106X8I_1_1,v1,15.0,19.697715603592208,22.360679774997898,25.612496949731394,38.05259518088089,39.45883931389772,52.0,60.207972893961475,0.1318786430833564,0.17318053370957312,0.19659307380987823,0.22518275624714537,0.33455497455032257,0.3469185457574019,0.4571792960223021,0.5293430512036761,4,7,8,4,3,1,355.0,337.0,19.0,20.0,46.0,4.0,45.0,22.0,221.13010235415598,176.42696902148072,306.03751102542185,338.42696902148066,38.56505117707799,356.47588900324575,141.65980825409008,177.47588900324575,42.012787504183336,36.0262689175199,168.25383773744483,174.02626891751987,60.619864948040416,31.088772880975313,162.89374404488217,188.08877288097534,0.019045
B106X8I_1_1,v2,15.0,27.294688127912362,32.7566787083184,34.9857113690718,36.40054944640259,49.040799340956916,60.8276253029822,65.36818798161687,0.12141073279465801,0.22092453913409948,0.26513415772640725,0.28317605697742704,0.2946278254943948,0.3969386256547574,0.49234177081293007,0.5290933069538041,2,6,8,2,4,2,5.0,342.0,25.0,9.0,24.0,51.0,27.0,50.0,46.13010235415598,149.0375110254218,338.42696902148066,306.03751102542185,115.33908727832619,44.32869286780417,146.0362434679265,208.32869286780416,49.184706453233126,168.0375110254218,55.587338556927406,15.037511025421821,148.66778014613038,188.08877288097534,67.31000707091613,31.088772880975313,-0.248002
